total_loan,year_of_loan,interest,monthly_payment,work_year,house_exist,censor_status,use,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,isDefault,repayment_ratio,score_range,class_B,class_C,class_D,class_E,class_F,class_G,employer_type_世界五百强,employer_type_幼教与中小学校,employer_type_政府机构,employer_type_普通企业,employer_type_高等教育机构,industry_住宿和餐饮业,industry_信息传输、软件和信息技术服务业,industry_公共服务、社会组织,industry_农、林、牧、渔业,industry_制造业,industry_国际组织,industry_建筑业,industry_房地产业,industry_批发和零售业,industry_文化和体育业,industry_电力、热力生产供应业,industry_采矿业,industry_金融业
5909.090909,3,9.009,157.13,9.0,1,0,4,19,21.36,0,730.9090909,852.7272727,10,1,1.0,3482.769231,25.3,0,0,4,1,5.0,0.0,3.0,18.0,9.0,0,2444,488.8,0,0.026591230769639866,121.81818179999993,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
18181.81818,3,10.439,640.57,2.0,2,0,0,13,16.41818182,0,720.0,900.0,16,0,0.0,5649.230769,15.29230769,0,0,0,1,3.0,0.0,18.0,14.0,11.0,3,4984,498.4,0,0.03523135000352314,180.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8693.181818,5,19.52,278.67,10.0,0,2,0,14,24.10909091,0,609.0909091,761.3636364,9,0,0.0,13207.38462,67.01538462,1,0,269,1,6.0,0.0,11.0,12.0,6.0,2,2389,0.0,0,0.03205615686341556,152.27272730000004,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
10000.0,3,11.67,330.57,10.0,1,1,0,0,28.76363636,7,631.8181818,684.469697,15,0,0.0,8368.0,84.69230769,0,0,0,1,11.0,0.0,8.0,34.0,19.0,3,3797,759.4,0,0.033056999999999996,52.65151519999995,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9409.090909,3,7.371,361.38,10.0,0,1,0,13,13.26363636,0,763.6363636,827.2727273,13,0,0.0,8790.0,60.09230769,0,0,0,1,8.0,0.0,6.0,13.0,3.0,3,4831,483.1,0,0.038407536232255145,63.63636370000006,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
28363.63636,5,19.646,607.62,5.0,0,1,0,2,16.46363636,0,700.0,816.6666667,16,0,0.0,23172.0,85.72307692,1,0,0,1,6.0,0.0,21.0,15.0,6.0,4,6076,1822.8,0,0.021422500002746474,116.66666669999995,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2863.636364,3,10.323,115.37,10.0,0,1,8,30,9.130909091,3,665.0,831.25,8,0,0.0,3446.153846,20.76923077,0,0,9,1,5.0,0.0,1.0,13.0,7.0,0,444,44.4,0,0.04028793650282058,166.25,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23809.09091,5,25.245,819.51,3.0,1,2,0,19,21.31,0,695.0,752.9166667,17,0,0.0,29148.46154,93.11538462,1,0,42329,1,15.0,0.0,5.0,15.0,7.0,1,12040,1204.0,0,0.03442004581770065,57.91666669999995,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25068.18182,5,18.24,703.83,6.0,0,2,0,12,25.3,0,670.0,725.8333333,15,0,0.0,25175.76923,80.44615385,0,0,0,1,8.0,0.0,12.0,13.0,6.0,5,2555,255.5,0,0.02807662737783669,55.83333330000005,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19090.90909,3,8.991,677.52,6.0,1,2,0,12,9.801818182,0,675.0,731.25,9,0,0.0,33824.30769,83.42307692,0,0,0,1,6.0,0.0,4.0,17.0,11.0,1,5556,555.6,0,0.03548914285883281,56.25,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5236.363636,3,13.189,159.41,10.0,1,1,10,12,21.85454545,0,720.0,780.0,12,0,0.0,49561.07692,86.5,0,0,11,1,6.0,0.0,13.0,10.0,6.0,0,774,77.4,0,0.03044288194655853,60.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
28000.0,3,10.16,905.59,10.0,0,0,0,2,9.695454545,1,725.0,906.25,11,0,0.0,19637.69231,38.66153846,0,0,27739,1,4.0,0.0,3.0,15.0,11.0,3,3217,643.4,0,0.0323425,181.25,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
9163.636364,3,8.253,357.05,10.0,0,1,0,10,26.49,0,752.7272727,878.1818182,11,0,0.0,36270.0,57.69230769,0,0,0,1,7.0,0.0,10.0,24.0,10.0,3,830,83.0,0,0.0389637896809935,125.4545455,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13236.36364,5,17.298,291.9,6.0,1,2,1,8,14.88,0,741.8181818,927.2727273,9,0,0.0,7982.307692,38.76923077,1,0,71,1,5.0,0.0,7.0,13.0,7.0,0,2834,566.8,0,0.02205288460932613,185.4545455,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26181.81818,3,12.837,793.37,1.0,0,2,0,13,11.71636364,1,730.9090909,791.8181818,14,0,0.0,17301.0,88.38461538,0,0,0,1,12.0,0.0,3.0,18.0,10.0,3,2772,0.0,0,0.030302326390993218,60.909090900000024,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
28800.0,5,11.99,587.13,10.0,1,0,0,30,8.607272727,0,576.8181818,721.0227273,11,0,0.0,26148.76923,68.19230769,0,0,0,1,4.0,0.0,9.0,28.0,16.0,3,7997,799.7,0,0.020386458333333333,144.2045455,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
20090.90909,3,7.26,526.94,10.0,0,1,4,19,3.26,0,747.2727273,871.8181818,18,1,0.0,20089.84615,46.73846154,0,0,4,1,14.0,0.0,1.0,26.0,16.0,3,1696,169.6,0,0.026227782806616643,124.5454545,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35000.0,3,20.889,1282.79,8.0,0,2,0,12,23.89090909,0,548.1818182,639.5454545,36,1,0.0,31171.38462,53.81538462,0,0,0,1,19.0,0.0,15.0,43.0,9.0,2,4747,1424.1,0,0.036651142857142854,91.36363630000005,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13236.36364,3,9.17,357.05,3.0,0,1,0,32,4.941818182,0,544.0909091,589.4318182,6,0,0.0,5557.0,87.98461538,0,0,0,1,4.0,0.0,31.0,9.0,9.0,3,5077,1523.1,0,0.026974931311270624,45.340909099999976,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1000.0,3,16.555,34.69,6.0,1,2,5,37,3.88,0,686.3636364,857.9545455,2,0,0.0,708.6153846,20.21538462,0,0,6,1,2.0,0.0,1.0,8.0,5.0,0,0,0.0,1,0.03469,171.59090909999998,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
21818.18182,5,16.841,479.06,10.0,0,0,0,23,10.82727273,0,613.6363636,767.0454545,13,0,0.0,24909.0,69.04615385,0,0,0,1,8.0,0.0,4.0,14.0,8.0,2,2663,532.6,0,0.02195691666483692,153.40909090000002,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10636.36364,3,10.323,428.51,2.0,1,1,0,13,22.15454545,0,572.7272727,715.9090909,12,0,0.0,10357.84615,18.36923077,0,0,0,1,7.0,0.0,2.0,17.0,13.0,3,6072,0.0,0,0.04028726494349153,143.18181820000007,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2181.818182,3,12.141,67.87,2.0,1,1,0,38,25.79090909,1,560.4545455,653.8636364,7,0,0.0,1754.307692,43.73076923,0,0,0,1,4.0,0.0,4.0,5.0,2.0,3,671,134.2,0,0.031107083330741078,93.40909090000002,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7500.0,3,18.18,279.5,10.0,1,0,5,3,20.64,1,670.0,781.6666667,8,0,0.0,5914.461538,48.69230769,1,0,27348,1,3.0,0.0,8.0,8.0,5.0,3,1314,394.2,0,0.03726666666666666,111.66666669999995,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16545.45455,5,14.22,440.66,10.0,0,1,0,27,15.50454545,0,604.5454545,755.6818182,7,0,0.0,29230.15385,96.23076923,1,0,0,1,4.0,0.0,3.0,12.0,8.0,3,74,0.0,0,0.026633296695979868,151.13636369999995,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25675.0,5,18.997,543.09,6.0,0,2,0,12,12.61,0,580.9090909,629.3181818,11,0,0.0,15626.15385,88.73846154,1,0,2001,1,10.0,0.0,7.0,16.0,14.0,3,2276,455.2,0,0.0211524829600779,48.409090900000024,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8000.0,3,15.939,275.33,5.0,1,2,3,14,13.99090909,1,604.5454545,755.6818182,15,0,0.0,3551.076923,40.1,0,0,3,1,6.0,0.0,16.0,30.0,14.0,3,500,150.0,0,0.034416249999999995,151.13636369999995,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10000.0,5,18.205,246.12,9.0,0,1,0,8,20.30727273,0,660.0,825.0,15,1,1.0,2831.538462,13.93846154,0,0,0,1,6.0,0.0,11.0,27.0,15.0,5,2149,214.9,0,0.024612000000000002,165.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
18409.09091,3,8.091,715.39,10.0,2,0,0,12,25.46,1,720.0,840.0,18,0,0.0,26441.53846,51.36923077,1,0,0,1,8.0,0.0,20.0,26.0,10.0,3,3810,0.0,0,0.03886069135610565,120.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
30175.0,3,16.074,1088.79,6.0,0,2,4,8,18.77454545,0,618.1818182,669.6969697,10,1,1.0,8394.0,70.15384615,1,0,4,1,5.0,0.0,13.0,5.0,4.0,0,0,0.0,1,0.03608251864125932,51.5151515,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
20000.0,3,12.639,659.43,10.0,0,2,0,10,17.71363636,0,609.0909091,710.6060606,35,1,1.0,30579.23077,47.7,0,0,0,1,11.0,0.0,32.0,29.0,8.0,0,0,0.0,1,0.0329715,101.5151515,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
16363.63636,3,9.229,630.34,7.0,0,0,4,15,20.54454545,0,585.0,682.5,10,0,0.0,14574.23077,87.69230769,0,0,4,1,6.0,0.0,7.0,8.0,4.0,3,9014,901.4,0,0.03852077778633795,97.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9090.909091,3,10.78,326.35,10.0,0,1,5,15,0.29,0,618.1818182,721.2121212,10,0,0.0,46501.53846,77.35384615,0,0,6,1,6.0,0.0,4.0,8.0,4.0,2,2726,817.8,0,0.035898499999641016,103.030303,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
21559.09091,5,12.303,608.62,4.0,0,0,4,26,24.80909091,1,572.7272727,668.1818182,16,0,0.0,52402.15385,59.07692308,0,0,4,1,11.0,0.0,4.0,21.0,11.0,1,7751,0.0,0,0.028230318362714304,95.4545455,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8181.818182,3,7.26,309.97,3.0,1,0,0,13,14.78,0,807.2727273,874.5454545,8,0,0.0,6272.0,43.6,1,0,0,1,4.0,0.0,8.0,15.0,6.0,1,1968,590.4,0,0.037885222221380334,67.27272719999996,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3927.272727,3,15.61,125.88,10.0,2,1,2,13,18.42545455,2,670.0,837.5,16,1,0.0,16940.30769,75.32307692,1,0,94,1,7.0,0.0,19.0,15.0,9.0,3,633,126.6,0,0.03205277778000366,167.5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8600.0,3,8.239,267.48,5.0,1,0,0,13,8.590909091,0,695.0,752.9166667,7,0,0.0,11040.0,86.19230769,0,0,0,1,4.0,0.0,16.0,6.0,4.0,1,1969,393.8,0,0.031102325581395352,57.91666669999995,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3000.0,3,12.001,98.09,6.0,2,2,5,43,12.22,1,720.0,900.0,16,0,0.0,7435.076923,27.92307692,0,0,6,1,4.0,0.0,7.0,30.0,12.0,1,264,52.8,0,0.032696666666666666,180.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34675.0,3,10.341,1143.28,2.0,1,1,0,22,7.538181818,0,705.0,763.75,13,0,0.0,13592.0,45.87692308,0,0,0,1,8.0,0.0,3.0,15.0,7.0,3,16303,3260.6,0,0.03297130497476568,58.75,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21090.90909,3,9.17,739.6,10.0,0,1,0,2,18.97272727,2,725.4545455,846.3636364,18,0,0.0,47477.30769,96.11538462,1,0,0,1,10.0,0.0,5.0,24.0,13.0,3,7694,769.4,0,0.035067241380821866,120.90909090000002,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23636.36364,5,18.85,517.17,3.0,1,2,2,26,5.383636364,1,560.4545455,607.1590909,10,0,0.0,4097.538462,48.2,1,0,804,1,4.0,0.0,4.0,18.0,7.0,1,3248,324.8,0,0.021880269227403035,46.70454540000003,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7500.0,3,14.069,251.95,5.0,1,2,4,13,29.89,0,640.9090909,801.1363636,14,0,0.0,14974.0,45.13846154,0,0,4,1,8.0,0.0,13.0,11.0,6.0,1,1328,265.6,0,0.03359333333333333,160.22727269999996,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12000.0,5,14.069,271.75,4.0,1,0,0,8,10.57090909,0,705.0,822.5,27,0,0.0,11706.15385,62.89230769,0,0,0,1,8.0,0.0,21.0,13.0,3.0,1,5676,1702.8,0,0.022645833333333334,117.5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
18318.18182,3,9.441,503.72,2.0,0,0,2,43,13.72,0,627.2727273,784.0909091,10,0,0.0,11521.15385,52.0,1,0,5,1,4.0,0.0,8.0,8.0,6.0,2,2661,266.1,0,0.027498362280149045,156.81818179999993,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
25000.0,3,14.661,882.51,10.0,0,1,0,42,22.45454545,0,741.8181818,803.6363636,8,0,0.0,39317.38462,99.83076923,0,0,0,1,4.0,0.0,7.0,5.0,2.0,3,11475,3442.5,0,0.0353004,61.818181799999934,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
10909.09091,5,8.496,251.68,10.0,0,2,0,4,19.2,2,747.2727273,871.8181818,7,0,0.0,11246.53846,49.84615385,0,0,0,1,4.0,0.0,13.0,11.0,5.0,4,1160,348.0,0,0.02307066666474411,124.5454545,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12272.72727,3,8.19,471.37,10.0,0,0,0,3,15.7,0,681.8181818,738.6363636,17,0,0.0,6164.307692,12.18461538,1,0,0,1,3.0,0.0,8.0,32.0,16.0,3,2740,548.0,0,0.038407925934461025,56.818181799999934,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7854.545455,3,10.637,231.21,9.0,0,0,0,10,10.03090909,0,618.1818182,772.7272727,4,0,0.0,2135.0,42.7,0,0,21420,1,1.0,0.0,6.0,5.0,3.0,3,1125,337.5,0,0.029436458331629833,154.5454545,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
20500.0,5,21.49,560.26,9.0,1,2,4,37,16.47818182,0,604.5454545,705.3030303,11,0,0.0,21526.15385,79.0,0,0,4,1,8.0,0.0,11.0,26.0,16.0,3,5705,570.5,0,0.027329756097560977,100.75757580000004,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
13200.0,3,8.253,420.81,2.0,0,0,4,21,18.26181818,1,752.7272727,940.9090909,16,0,0.0,9620.153846,67.84615385,0,0,4,1,2.0,0.0,21.0,11.0,2.0,2,6005,0.0,0,0.03187954545454545,188.18181820000007,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
13636.36364,3,6.291,463.09,6.0,0,2,0,13,18.99272727,0,609.5454545,660.3409091,6,0,0.0,24025.38462,59.44615385,0,0,0,1,4.0,0.0,3.0,10.0,8.0,3,5871,1761.3,0,0.03395993332427735,50.79545459999997,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15363.63636,3,12.12,432.54,1.0,1,1,0,0,9.927272727,0,758.1818182,884.5454545,12,0,0.0,14695.69231,75.34615385,0,0,32066,1,11.0,0.0,2.0,15.0,13.0,0,0,0.0,1,0.028153491130923903,126.36363630000005,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8727.272727,3,9.449,252.88,10.0,0,0,0,12,19.9,0,785.4545455,916.3636364,11,0,0.0,9665.538462,49.64615385,1,0,0,1,4.0,0.0,12.0,10.0,2.0,0,3086,925.8,0,0.02897583333423883,130.90909090000002,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19636.36364,3,8.253,573.83,1.0,1,1,0,15,14.35090909,0,640.9090909,801.1363636,8,0,0.0,24988.84615,56.0,1,0,0,1,5.0,0.0,2.0,16.0,7.0,2,5914,0.0,0,0.02922282406866244,160.22727269999996,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
17727.27273,3,10.989,483.94,1.0,0,2,2,8,0.41,0,730.9090909,913.6363636,3,1,1.0,756.0,12.92307692,1,0,5,1,1.0,0.0,0.0,16.0,10.0,2,1382,414.6,0,0.02729917948297961,182.72727269999996,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8727.272727,3,6.03,243.49,6.0,0,0,4,8,7.854545455,0,725.0,785.4166667,10,0,0.0,16910.76923,25.29230769,1,0,36417,1,5.0,0.0,6.0,13.0,11.0,3,3320,0.0,0,0.027899895834205206,60.41666669999995,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11600.0,5,18.689,288.23,10.0,0,1,0,32,20.88,0,796.3636364,995.4545455,6,0,0.0,12069.23077,42.36923077,1,0,0,1,2.0,0.0,12.0,9.0,4.0,4,5723,1144.6,0,0.02484741379310345,199.09090909999998,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2781.818182,3,18.689,121.21,2.0,1,2,10,22,13.19090909,0,544.0909091,589.4318182,8,0,0.0,13251.53846,85.38461538,0,0,11,1,6.0,0.0,11.0,8.0,6.0,3,1170,117.0,0,0.04357222221937436,45.340909099999976,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
19636.36364,3,5.958,736.89,3.0,0,2,4,10,15.12,0,645.4545455,753.030303,8,0,0.0,36684.0,84.96923077,0,0,428,1,6.0,0.0,7.0,10.0,7.0,0,10681,0.0,0,0.03752680554860615,107.57575750000001,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
38181.81818,5,11.691,796.18,10.0,0,1,4,8,24.34,0,690.0,747.5,14,0,0.0,103956.9231,79.38461538,0,0,4,1,8.0,0.0,7.0,13.0,10.0,1,9299,2789.7,0,0.0208523333343263,57.5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
23200.0,5,18.675,624.38,10.0,2,0,2,14,30.47727273,3,774.5454545,968.1818182,13,0,0.0,23860.30769,58.96153846,0,0,5,1,5.0,0.0,3.0,16.0,9.0,0,0,0.0,1,0.026912931034482758,193.63636369999995,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10000.0,3,13.629,334.01,10.0,0,1,2,21,7.472727273,0,660.0,715.0,8,0,0.0,7318.846154,73.2,0,0,5,1,5.0,0.0,1.0,8.0,6.0,3,4359,0.0,0,0.033401,55.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14400.0,3,11.061,480.29,10.0,1,1,0,22,22.45909091,0,670.0,781.6666667,10,2,2.0,23847.0,61.49230769,0,0,0,1,8.0,0.0,4.0,11.0,7.0,0,0,0.0,1,0.03335347222222222,111.66666669999995,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8000.0,3,8.767,250.59,6.0,0,0,4,7,15.57,0,785.4545455,981.8181818,21,0,0.0,28803.69231,37.01538462,1,0,4,1,9.0,0.0,15.0,37.0,20.0,1,1287,257.4,0,0.03132375,196.36363630000005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5000.0,3,7.101,156.43,10.0,1,1,4,8,27.98181818,0,556.3636364,602.7272727,13,1,1.0,6142.0,19.81538462,1,0,4,1,5.0,0.0,9.0,22.0,15.0,0,0,0.0,1,0.031286,46.36363629999994,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14181.81818,3,10.637,385.35,10.0,0,1,0,4,11.73818182,0,710.0,769.1666667,7,0,0.0,4534.615385,73.15384615,1,0,0,1,5.0,0.0,3.0,10.0,2.0,3,3595,1078.5,0,0.02717211538809899,59.16666669999995,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
31818.18182,3,8.253,1115.77,4.0,0,1,0,21,17.43545455,1,710.0,769.1666667,27,0,0.0,26620.38462,19.16923077,1,0,0,1,14.0,0.0,15.0,49.0,33.0,3,8180,818.0,0,0.03506705714085331,59.16666669999995,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
11454.54545,5,21.109,364.64,8.0,0,1,4,30,5.710909091,3,600.0,750.0,19,1,0.0,10632.46154,29.0,0,0,4,1,13.0,0.0,4.0,24.0,18.0,4,4794,479.4,0,0.0318336508062832,150.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3727.272727,3,20.075,148.74,6.0,1,2,5,8,43.51636364,0,730.9090909,913.6363636,6,1,1.0,9356.538462,61.84615385,0,0,6,1,4.0,0.0,7.0,9.0,5.0,0,0,0.0,1,0.039905853661456527,182.72727269999996,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
21818.18182,3,5.841,735.47,9.0,0,1,0,14,4.876363636,0,597.2727273,647.0454545,20,0,0.0,24268.0,28.98461538,1,0,0,1,7.0,0.0,8.0,21.0,13.0,3,10932,1093.2,0,0.033709041663857575,49.77272719999996,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
19200.0,3,6.68,590.04,1.0,1,1,0,2,18.72,0,790.9090909,856.8181818,16,0,0.0,14635.38462,37.26923077,0,0,0,1,4.0,0.0,16.0,7.0,6.0,3,8526,2557.8,0,0.030731249999999998,65.90909090000002,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2454.545455,3,23.595,113.72,2.0,1,2,0,12,10.30909091,0,560.4545455,700.5681818,5,0,0.0,6732.923077,85.84615385,1,0,0,1,3.0,0.0,6.0,4.0,2.0,0,0,0.0,1,0.04633037036179067,140.11363630000005,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
18909.09091,5,13.98,372.13,1.0,2,0,4,18,20.42181818,1,695.0,752.9166667,11,0,0.0,20514.30769,61.96153846,0,0,4,1,5.0,0.0,8.0,11.0,6.0,0,0,0.0,1,0.019679951922130772,57.91666669999995,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
8400.0,3,13.178,278.92,10.0,2,0,5,2,5.2,0,812.7272727,1015.909091,5,0,0.0,3543.0,23.3,0,0,6,1,1.0,0.0,10.0,7.0,5.0,3,2482,496.4,0,0.033204761904761904,203.18181830000003,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
4363.636364,3,23.089,150.68,2.0,1,0,0,0,18.61,1,604.5454545,654.9242424,10,0,0.0,25242.69231,71.18461538,1,0,0,1,3.0,0.0,10.0,13.0,6.0,0,1581,0.0,0,0.034530833330455764,50.37878790000002,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4090.909091,3,14.031,174.78,1.0,0,1,0,14,31.75363636,0,660.0,715.0,23,1,1.0,4816.615385,45.8,0,0,0,1,5.0,0.0,18.0,8.0,5.0,3,1166,349.8,0,0.04272399999905058,55.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
14625.0,3,10.99,405.09,1.0,0,0,5,29,18.51,0,650.0,812.5,7,0,0.0,20273.0,57.78461538,0,0,6,1,4.0,0.0,10.0,10.0,5.0,3,4481,896.2,0,0.027698461538461536,162.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6545.454545,3,10.99,235.69,2.0,0,0,4,4,20.49818182,0,705.0,822.5,5,0,0.0,5340.461538,82.16923077,0,0,4,1,1.0,0.0,4.0,9.0,5.0,0,0,0.0,1,0.036008194446945016,117.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4090.909091,3,8.244,159.38,1.0,1,1,4,46,5.620909091,0,540.0,630.0,3,0,0.0,4310.923077,71.83076923,0,0,2,1,2.0,0.0,4.0,6.0,4.0,3,779,77.9,0,0.03895955555468979,90.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2290.909091,3,15.543,100.21,1.0,1,0,5,2,31.32,0,752.7272727,815.4545455,20,0,0.0,51812.92308,81.11538462,1,0,6,1,13.0,0.0,8.0,16.0,9.0,0,0,0.0,1,0.043742460315724506,62.72727280000004,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
41363.63636,5,16.191,888.58,10.0,1,1,0,42,21.32,4,758.1818182,947.7272727,9,0,0.0,27429.23077,62.03076923,1,0,0,1,6.0,0.0,13.0,11.0,5.0,0,0,0.0,1,0.02148215384804239,189.5454545,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
